,Game,Team,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,SCGF,SCGA,SCGF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %,id,fullName
6,2021-04-08 EDM at OTT,OTT,57.283333333333,62,48,56.36,50,39,56.18,39,22,63.93,1,2,33.33,2.86,1.82,61.15,33,18,64.71,1,2,33.33,8,5,61.54,0,2,0.0,25,13,65.79,1,0,100.00,24,27,47.06,0,0,-,2.56,90.91,0.935,0,4,0,0,-,17,21,12,58.62,8473575,Semyon Varlamov
7,2021-04-10 OTT at TOR,OTT,58.383333333333,44,58,43.14,36,47,43.37,31,37,45.59,4,5,44.44,2.0,3.55,36.02,23,41,35.94,3,5,37.5,8,23,25.81,3,2,60.0,15,18,45.45,0,3,0.00,16,16,50.0,1,0,100.00,12.9,86.49,0.994,0,4,0,0,-,12,17,18,40.0,8473575,Semyon Varlamov
8,2021-04-12 WPG at OTT,OTT,59.816666666667,41,56,42.27,32,34,48.48,23,26,46.94,4,2,66.67,2.56,2.4,51.58,20,31,39.22,4,1,80.0,14,11,56.0,3,0,100.0,6,20,23.08,1,1,50.00,17,20,45.95,0,1,0.00,17.39,92.31,1.097,1,3,0,0,100.00,9,18,23,28.13,8473575,Semyon Varlamov
9,2021-05-05 MTL at OTT,OTT,59.833333333333,59,61,49.17,44,41,51.76,34,31,52.31,5,1,83.33,3.31,1.91,63.34,29,24,54.72,5,1,83.33,15,5,75.0,3,0,100.0,14,19,42.42,2,1,66.67,28,31,47.46,0,0,-,14.71,96.77,1.115,1,3,0,0,100.00,18,18,26,40.91,8473575,Semyon Varlamov
10,2021-05-09 OTT at CGY,OTT,30.083333333333,16,40,28.57,14,33,29.79,8,23,25.81,0,4,0.0,0.51,2.02,20.15,7,23,23.33,0,3,0.0,2,12,14.29,0,2,0.0,5,11,31.25,0,1,0.00,7,17,29.17,0,1,0.00,0.0,82.61,0.826,0,2,0,0,-,6,8,14,30.0,8473575,Semyon Varlamov
0,2019-10-08 CAR at FLA,FLA,37.7,53,28,65.43,39,21,65.0,35,20,63.64,2,1,66.67,2.7,1.66,61.94,29,14,67.44,2,1,66.67,14,7,66.67,1,0,100.00,15,7,68.18,1,1,50.00,23,13,63.89,0,0,-,5.71,95.0,1.007,2,4,0,0,100.00,20,11,9,68.97,8473575,Semyon Varlamov
1,2019-10-12 FLA at NYI,FLA,65.0,64,54,54.24,44,38,53.66,37,28,56.92,2,2,50.0,2.41,2.05,54.07,24,24,50.0,2,2,50.0,11,11,50.0,0,0,-,13,13,50.0,2,2,50.00,35,24,59.32,0,0,-,5.41,92.86,0.983,0,4,0,0,-,23,22,15,60.53,8473575,Semyon Varlamov
2,2019-10-19 FLA at NSH,FLA,64.883333333333,51,68,42.86,40,46,46.51,30,27,52.63,2,2,50.0,1.98,1.79,52.54,17,20,45.95,2,0,100.0,7,5,58.33,1,0,100.00,10,15,40.0,1,0,100.00,32,46,41.03,0,2,0.00,6.67,92.59,0.993,1,4,0,0,100.00,21,14,19,52.5,8473575,Semyon Varlamov
3,2019-10-28 FLA at VAN,FLA,46.3,47,52,47.47,33,38,46.48,25,30,45.45,1,5,16.67,2.17,2.45,46.92,23,26,46.94,1,5,16.67,6,11,35.29,0,5,0.00,17,15,53.13,1,0,100.00,22,22,50.0,0,0,-,4.0,83.33,0.873,0,3,0,0,-,12,17,16,42.86,8473575,Semyon Varlamov
4,2019-11-10 FLA at NYR,FLA,65.0,63,54,53.85,48,45,51.61,35,34,50.72,5,5,50.0,2.8,2.87,49.4,31,28,52.54,5,4,55.56,13,15,46.43,3,2,60.00,18,13,58.06,2,2,50.00,28,22,56.0,0,1,0.00,14.29,85.29,0.996,0,4,0,0,-,14,21,19,42.42,8473575,Semyon Varlamov
5,2019-11-12 FLA at BOS,FLA,24.983333333333,21,28,42.86,19,23,45.24,15,15,50.0,3,0,100.0,1.13,1.24,47.81,9,18,33.33,1,0,100.0,5,4,55.56,0,0,-,4,14,22.22,1,0,100.00,11,10,52.38,2,0,100.00,20.0,100.0,1.2,0,3,0,0,-,5,12,7,41.67,8473575,Semyon Varlamov
6,2019-11-24 BUF at FLA,FLA,58.566666666667,67,44,60.36,52,36,59.09,43,26,62.32,2,5,28.57,2.57,1.84,58.26,30,19,61.22,1,5,16.67,7,7,50.0,0,1,0.00,23,12,65.71,1,4,20.00,31,20,60.78,1,0,100.00,4.65,80.77,0.854,3,3,0,0,100.00,23,16,11,67.65,8473575,Semyon Varlamov
7,2020-01-16 L.A at FLA,FLA,49.916666666667,40,49,44.94,30,36,45.45,22,26,45.83,3,3,50.0,2.13,2.15,49.85,18,13,58.06,1,1,50.0,7,5,58.33,0,0,-,11,8,57.89,1,1,50.00,16,27,37.21,2,1,66.67,13.64,88.46,1.021,0,2,1,0,0.00,12,15,11,52.17,8473575,Semyon Varlamov
8,2020-02-06 VGK at FLA,FLA,11.116666666667,2,16,11.11,1,15,6.25,1,10,9.09,0,1,0.0,0.07,0.66,8.93,1,7,12.5,0,1,0.0,0,1,0.0,0,0,-,1,6,14.29,0,1,0.00,1,8,11.11,0,0,-,0.0,90.0,0.9,0,1,0,0,-,3,2,3,50.0,8473575,Semyon Varlamov
9,2020-02-11 FLA at N.J,FLA,59.933333333333,69,51,57.5,51,40,56.04,32,28,53.33,5,3,62.5,3.35,2.05,62.0,37,23,61.67,5,3,62.5,13,10,56.52,3,1,75.00,24,13,64.86,2,2,50.00,28,23,54.9,0,0,-,15.63,89.29,1.049,1,3,0,0,100.00,21,20,18,53.85,8473575,Semyon Varlamov
10,2020-02-13 PHI at FLA,FLA,40.0,30,24,55.56,20,22,47.62,17,19,47.22,2,3,40.0,1.0,1.6,38.41,12,14,46.15,1,3,25.0,4,7,36.36,1,2,33.33,8,7,53.33,0,1,0.00,16,7,69.57,1,0,100.00,11.76,84.21,0.96,0,2,0,0,-,13,16,15,46.43,8473575,Semyon Varlamov
11,2020-02-15 EDM at FLA,FLA,58.766666666667,58,46,55.77,43,40,51.81,32,27,54.24,1,2,33.33,2.27,2.28,49.9,31,15,67.39,0,1,0.0,6,6,50.0,0,1,0.00,25,9,73.53,0,0,-,23,31,42.59,1,1,50.00,3.13,92.59,0.957,0,6,0,0,-,21,15,16,56.76,8473575,Semyon Varlamov
12,2020-02-22 FLA at VGK,FLA,58.583333333333,57,71,44.53,44,53,45.36,33,38,46.48,3,4,42.86,3.64,2.77,56.78,26,30,46.43,3,3,50.0,9,10,47.37,2,1,66.67,17,20,45.95,1,2,33.33,26,36,41.94,0,1,0.00,9.09,89.47,0.986,1,4,0,0,100.00,17,21,30,36.17,8473575,Semyon Varlamov
13,2020-03-01 CGY at FLA,FLA,60.0,61,56,52.14,51,40,56.04,38,28,57.58,0,3,0.0,2.88,1.91,60.08,27,25,51.92,0,1,0.0,10,13,43.48,0,1,0.00,17,12,58.62,0,0,-,29,30,49.15,0,2,0.00,0.0,89.29,0.893,0,3,0,0,-,21,13,15,58.33,8473575,Semyon Varlamov
0,2019-10-03 MTL at CAR,MTL,64.916666666667,65,74,46.76,53,61,46.49,35,43,44.87,3,3,50.00,2.78,4.77,36.79,23,40,36.51,3,3,50.00,9,22,29.03,2,3,40.00,14,18,43.75,1,0,100.00,36,32,52.94,0,0,-,8.57,93.02,1.016,1,4,0,0,100.00,17,15,30,36.17,8473575,Semyon Varlamov
1,2019-10-05 MTL at TOR,MTL,65.0,76,68,52.78,58,53,52.25,41,37,52.56,4,5,44.44,3.79,3.57,51.5,37,29,56.06,4,3,57.14,17,11,60.71,4,1,80.00,20,18,52.63,0,2,0.00,37,37,50.0,0,2,0.00,9.76,86.49,0.962,0,4,0,0,-,22,31,20,52.38,8473575,Semyon Varlamov
2,2019-10-10 DET at MTL,MTL,58.333333333333,60,66,47.62,40,51,43.96,35,33,51.47,2,3,40.00,1.91,3.58,34.74,18,32,36.0,2,2,50.00,5,18,21.74,1,2,33.33,13,14,48.15,1,0,100.00,35,30,53.85,0,1,0.00,5.71,90.91,0.966,0,4,0,0,-,23,23,22,51.11,8473575,Semyon Varlamov
3,2019-10-12 STL at MTL,MTL,60.0,71,41,63.39,51,35,59.3,37,29,56.06,6,3,66.67,4.23,1.32,76.18,36,15,70.59,5,2,71.43,14,4,77.78,3,2,60.00,22,11,66.67,2,0,100.00,31,23,57.41,1,1,50.00,16.22,89.66,1.059,0,3,0,0,-,25,22,22,53.19,8473575,Semyon Varlamov
4,2019-10-15 T.B at MTL,MTL,57.683333333333,67,42,61.47,43,32,57.33,32,22,59.26,1,3,25.00,2.25,1.92,53.94,29,17,63.04,0,3,0.00,12,5,70.59,0,0,-,17,12,58.62,0,3,0.00,36,19,65.45,1,0,100.00,3.13,86.36,0.895,0,3,0,0,-,23,13,13,63.89,8473575,Semyon Varlamov
5,2019-10-17 MIN at MTL,MTL,60.0,59,55,51.75,45,32,58.44,33,17,66.0,4,0,100.00,2.2,1.01,68.51,29,24,54.72,4,0,100.00,10,4,71.43,3,0,100.00,19,20,48.72,1,0,100.00,23,25,47.92,0,0,-,12.12,100.0,1.121,0,3,0,0,-,31,12,23,57.41,8473575,Semyon Varlamov
6,2019-10-19 MTL at STL,MTL,60.0,34,52,39.53,32,41,43.84,25,34,42.37,5,2,71.43,4.0,2.27,63.75,16,28,36.36,2,1,66.67,8,5,61.54,2,0,100.00,8,23,25.81,0,1,0.00,14,24,36.84,2,1,66.67,20.0,94.12,1.141,0,3,0,0,-,14,18,27,34.15,8473575,Semyon Varlamov
7,2019-10-24 S.J at MTL,MTL,57.433333333333,62,41,60.19,46,30,60.53,34,23,59.65,2,4,33.33,3.29,1.87,63.76,40,17,70.18,2,4,33.33,16,8,66.67,2,3,40.00,24,9,72.73,0,1,0.00,19,19,50.0,0,0,-,5.88,82.61,0.885,2,3,0,0,100.00,32,22,22,59.26,8473575,Semyon Varlamov
8,2019-10-26 TOR at MTL,MTL,59.283333333333,63,57,52.5,49,40,55.06,38,31,55.07,5,2,71.43,3.4,2.06,62.3,24,21,53.33,5,1,83.33,16,12,57.14,5,1,83.33,8,9,47.06,0,0,-,32,35,47.76,0,1,0.00,13.16,93.55,1.067,1,3,0,0,100.00,19,22,27,41.3,8473575,Semyon Varlamov
9,2019-10-30 MTL at ARI,MTL,59.833333333333,59,63,48.36,49,45,52.13,35,33,51.47,4,1,80.00,3.0,2.69,52.7,24,24,50.0,3,1,75.00,10,13,43.48,3,0,100.00,14,11,56.0,0,1,0.00,30,32,48.39,1,0,100.00,11.43,96.97,1.084,1,3,0,0,100.00,16,21,30,34.78,8473575,Semyon Varlamov
10,2019-11-02 MTL at DAL,MTL,57.733333333333,64,65,49.61,43,49,46.74,33,39,45.83,1,3,25.00,2.71,3.66,42.57,35,33,51.47,0,3,0.00,12,20,37.5,0,1,0.00,23,13,63.89,0,2,0.00,24,23,51.06,1,0,100.00,3.03,92.31,0.953,2,5,1,0,66.67,18,17,23,43.9,8473575,Semyon Varlamov
11,2019-11-05 BOS at MTL,MTL,59.933333333333,55,62,47.01,45,35,56.25,31,25,55.36,5,4,55.56,2.2,2.46,47.22,24,27,47.06,4,3,57.14,8,12,40.0,0,2,0.00,16,15,51.61,4,1,80.00,25,24,51.02,1,1,50.00,16.13,84.0,1.001,1,3,0,0,100.00,19,22,19,50.0,8473575,Semyon Varlamov
12,2019-11-07 MTL at PHI,MTL,60.916666666667,45,69,39.47,33,56,37.08,24,43,35.82,2,3,40.00,1.94,3.45,36.03,16,28,36.36,1,2,33.33,8,13,38.1,1,1,50.00,8,15,34.78,0,1,0.00,25,39,39.06,1,1,50.00,8.33,93.02,1.014,0,4,0,0,-,15,15,20,42.86,8473575,Semyon Varlamov
13,2019-11-09 L.A at MTL,MTL,59.533333333333,63,54,53.85,48,42,53.33,36,33,52.17,3,2,60.00,2.11,1.6,56.94,24,15,61.54,2,2,50.00,7,4,63.64,1,1,50.00,17,11,60.71,1,1,50.00,34,35,49.28,1,0,100.00,8.33,93.94,1.023,1,3,0,0,100.00,23,21,20,53.49,8473575,Semyon Varlamov
14,2019-11-12 CBJ at MTL,MTL,63.95,65,53,55.08,44,43,50.57,31,35,46.97,1,2,33.33,1.85,2.34,44.17,27,29,48.21,1,2,33.33,9,10,47.37,0,1,0.00,18,19,48.65,1,1,50.00,35,19,64.81,0,0,-,3.23,94.29,0.975,0,5,0,0,-,25,22,18,58.14,8473575,Semyon Varlamov
15,2019-11-15 MTL at WSH,MTL,60.0,74,53,58.27,51,39,56.67,40,28,58.82,5,2,71.43,3.09,1.9,62.0,32,24,57.14,2,1,66.67,10,9,52.63,1,1,50.00,22,15,59.46,1,0,100.00,29,24,54.72,2,1,66.67,12.5,92.86,1.054,0,3,0,0,-,25,22,14,64.1,8473575,Semyon Varlamov
16,2019-11-19 MTL at CBJ,MTL,60.0,67,39,63.21,46,32,58.97,32,26,55.17,2,5,28.57,1.95,1.69,53.59,26,15,63.41,2,5,28.57,7,8,46.67,2,4,33.33,19,7,73.08,0,1,0.00,32,21,60.38,0,0,-,6.25,80.77,0.87,0,3,0,0,-,23,18,17,57.5,8473575,Semyon Varlamov
17,2019-11-20 OTT at MTL,MTL,60.633333333333,74,51,59.2,56,36,60.87,36,24,60.0,1,2,33.33,3.17,1.85,63.22,30,22,57.69,1,2,33.33,17,11,60.71,1,2,33.33,13,11,54.17,0,0,-,35,21,62.5,0,0,-,2.78,91.67,0.944,0,4,0,0,-,21,19,17,55.26,8473575,Semyon Varlamov
18,2019-11-23 NYR at MTL,MTL,57.616666666667,86,54,61.43,59,42,58.42,42,34,55.26,5,6,45.45,3.49,3.51,49.86,35,22,61.4,4,4,50.00,11,15,42.31,1,4,20.00,24,7,77.42,3,0,100.00,42,26,61.76,1,2,33.33,11.9,82.35,0.943,1,3,0,0,100.00,26,17,14,65.0,8473575,Semyon Varlamov
19,2019-11-26 BOS at MTL,MTL,21.166666666667,23,21,52.27,17,15,53.13,13,11,54.17,1,5,16.67,1.1,1.06,51.03,12,9,57.14,1,4,20.00,4,7,36.36,1,3,25.00,8,2,80.0,0,1,0.00,6,9,40.0,0,1,0.00,7.69,54.55,0.622,0,2,0,0,-,6,9,8,42.86,8473575,Semyon Varlamov
20,2019-11-28 N.J at MTL,MTL,59.216666666667,90,55,62.07,65,43,60.19,48,34,58.54,4,5,44.44,3.35,2.47,57.52,39,20,66.1,4,4,50.00,14,10,58.33,1,3,25.00,25,10,71.43,3,1,75.00,47,30,61.04,0,1,0.00,8.33,85.29,0.936,0,4,0,0,-,24,20,22,52.17,8473575,Semyon Varlamov
21,2019-12-01 MTL at BOS,MTL,59.55,53,53,50.0,38,41,48.1,29,34,46.03,1,3,25.00,2.15,2.16,49.9,21,25,45.65,1,3,25.00,6,10,37.5,1,1,50.00,15,15,50.0,0,2,0.00,26,26,50.0,0,0,-,3.45,91.18,0.946,0,3,1,0,0.00,18,14,23,43.9,8473575,Semyon Varlamov
22,2019-12-03 NYI at MTL,MTL,60.0,67,54,55.37,49,31,61.25,40,23,63.49,4,2,66.67,3.2,2.12,60.16,37,27,57.81,2,2,50.00,18,10,64.29,2,1,66.67,19,17,52.78,0,1,0.00,26,20,56.52,1,0,100.00,10.0,91.3,1.013,0,3,0,0,-,18,34,11,62.07,8473575,Semyon Varlamov
23,2019-12-06 MTL at NYR,MTL,59.65,52,60,46.43,41,42,49.4,33,30,52.38,2,1,66.67,3.18,3.19,49.88,26,28,48.15,2,1,66.67,8,15,34.78,2,1,66.67,18,13,58.06,0,0,-,22,25,46.81,0,0,-,6.06,96.67,1.027,1,3,0,0,100.00,14,13,16,46.67,8473575,Semyon Varlamov
24,2019-12-10 MTL at PIT,MTL,60.0,38,58,39.58,29,45,39.19,26,34,43.33,4,1,80.00,2.75,1.87,59.44,19,25,43.18,4,1,80.00,12,6,66.67,3,1,75.00,7,19,26.92,1,0,100.00,11,27,28.95,0,0,-,15.38,97.06,1.124,0,3,0,0,-,16,16,23,41.03,8473575,Semyon Varlamov
25,2019-12-14 DET at MTL,MTL,58.85,73,40,64.6,58,29,66.67,40,20,66.67,0,2,0.00,2.23,1.65,57.56,37,21,63.79,0,1,0.00,9,5,64.29,0,1,0.00,28,16,63.64,0,0,-,32,17,65.31,0,1,0.00,0.0,90.0,0.9,1,4,0,0,100.00,20,16,15,57.14,8473575,Semyon Varlamov
26,2019-12-17 MTL at VAN,MTL,60.0,57,63,47.5,49,48,50.52,30,39,43.48,3,1,75.00,3.03,2.22,57.77,26,23,53.06,3,0,100.00,7,8,46.67,2,0,100.00,19,15,55.88,1,0,100.00,28,33,45.9,0,1,0.00,10.0,97.44,1.074,0,3,0,0,-,16,20,18,47.06,8473575,Semyon Varlamov
27,2019-12-19 MTL at CGY,MTL,63.866666666667,76,59,56.3,60,44,57.69,43,27,61.43,4,3,57.14,4.03,3.26,55.3,43,31,58.11,2,3,40.00,20,15,57.14,1,1,50.00,23,16,58.97,1,2,33.33,30,26,53.57,2,0,100.00,9.3,88.89,0.982,0,4,0,0,-,23,20,20,53.49,8473575,Semyon Varlamov
28,2019-12-21 MTL at EDM,MTL,58.15,55,46,54.46,35,33,51.47,26,26,50.0,3,4,42.86,1.96,2.68,42.3,27,26,50.94,3,4,42.86,6,10,37.5,1,4,20.00,21,16,56.76,2,0,100.00,23,17,57.5,0,0,-,11.54,84.62,0.962,0,3,0,0,-,16,18,21,43.24,8473575,Semyon Varlamov
29,2019-12-23 MTL at WPG,MTL,60.0,81,49,62.31,66,39,62.86,48,29,62.34,6,2,75.00,4.48,3.01,59.84,42,26,61.76,6,1,85.71,21,11,65.63,4,1,80.00,21,15,58.33,2,0,100.00,33,21,61.11,0,1,0.00,12.5,93.1,1.056,0,3,0,0,-,24,22,23,51.06,8473575,Semyon Varlamov
30,2019-12-28 MTL at T.B,MTL,58.05,60,53,53.1,48,40,54.55,37,30,55.22,3,5,37.50,2.29,2.83,44.74,29,41,41.43,3,5,37.50,12,12,50.0,1,4,20.00,17,29,36.96,2,1,66.67,27,10,72.97,0,0,-,8.11,83.33,0.914,0,5,0,0,-,18,20,20,47.37,8473575,Semyon Varlamov
31,2019-12-29 MTL at FLA,MTL,57.45,69,61,53.08,52,43,54.74,39,34,53.42,4,6,40.00,3.45,2.72,55.96,29,27,51.79,4,3,57.14,15,12,55.56,1,3,25.00,14,15,48.28,3,0,100.00,34,31,52.31,0,3,0.00,10.26,82.35,0.926,1,5,0,0,100.00,24,23,18,57.14,8473575,Semyon Varlamov
32,2020-01-02 T.B at MTL,MTL,58.116666666667,62,40,60.78,45,32,58.44,35,23,60.34,1,2,33.33,1.94,2.23,46.47,26,22,54.17,0,2,0.00,9,8,52.94,0,0,-,17,14,54.84,0,2,0.00,34,13,72.34,1,0,100.00,2.86,91.3,0.942,1,3,0,0,100.00,26,13,12,68.42,8473575,Semyon Varlamov
33,2020-01-04 PIT at MTL,MTL,61.816666666667,55,71,43.65,36,54,40.0,28,37,43.08,2,3,40.00,2.31,4.49,34.01,23,41,35.94,2,3,40.00,13,19,40.63,2,2,50.00,10,22,31.25,0,1,0.00,26,21,55.32,0,0,-,7.14,91.89,0.99,0,4,0,0,-,18,13,26,40.91,8473575,Semyon Varlamov
34,2020-01-06 WPG at MTL,MTL,57.733333333333,55,40,57.89,42,32,56.76,29,27,51.79,2,3,40.00,2.32,1.61,59.05,22,15,59.46,0,2,0.00,14,8,63.64,0,2,0.00,8,7,53.33,0,0,-,28,25,52.83,2,1,66.67,6.9,88.89,0.958,2,3,0,0,100.00,24,18,18,57.14,8473575,Semyon Varlamov
35,2020-01-09 EDM at MTL,MTL,58.633333333333,58,46,55.77,43,37,53.75,34,25,57.63,2,3,40.00,2.09,1.97,51.48,21,24,46.67,2,3,40.00,8,11,42.11,1,1,50.00,13,13,50.0,1,2,33.33,35,19,64.81,0,0,-,5.88,88.0,0.939,0,4,0,0,-,27,16,18,60.0,8473575,Semyon Varlamov
36,2020-01-11 MTL at OTT,MTL,64.133333333333,61,66,48.03,46,54,46.0,25,42,37.31,2,1,66.67,2.83,3.17,47.09,31,35,46.97,1,1,50.00,15,11,57.69,0,1,0.00,16,24,40.0,1,0,100.00,25,30,45.45,1,0,100.00,8.0,97.62,1.056,0,4,0,0,-,23,16,26,46.94,8473575,Semyon Varlamov
37,2020-01-13 CGY at MTL,MTL,58.916666666667,67,58,53.6,47,41,53.41,37,31,54.41,2,0,100.00,3.61,2.36,60.44,32,27,54.24,2,0,100.00,13,7,65.0,2,0,100.00,19,20,48.72,0,0,-,28,24,53.85,0,0,-,5.41,100.0,1.054,2,3,0,0,100.00,21,7,16,56.76,8473575,Semyon Varlamov
38,2020-01-16 MTL at PHI,MTL,60.0,52,60,46.43,45,54,45.45,40,41,49.38,4,1,80.00,2.99,3.61,45.3,28,29,49.12,4,1,80.00,11,16,40.74,3,1,75.00,17,13,56.67,1,0,100.00,22,24,47.83,0,0,-,10.0,97.56,1.076,0,3,0,0,-,22,17,24,47.83,8473575,Semyon Varlamov
39,2020-01-18 VGK at MTL,MTL,65.0,50,66,43.1,41,46,47.13,32,34,48.48,4,4,50.00,3.5,2.18,61.67,29,30,49.15,4,3,57.14,17,13,56.67,4,3,57.14,12,17,41.38,0,0,-,18,30,37.5,0,1,0.00,12.5,88.24,1.007,0,4,0,0,-,7,28,22,24.14,8473575,Semyon Varlamov
40,2020-01-27 WSH at MTL,MTL,58.583333333333,53,62,46.09,44,47,48.35,33,39,45.83,2,3,40.00,2.95,3.25,47.55,28,37,43.08,2,3,40.00,15,15,50.0,2,3,40.00,13,22,37.14,0,0,-,23,20,53.49,0,0,-,6.06,92.31,0.984,0,4,0,0,-,24,15,21,53.33,8473575,Semyon Varlamov
41,2020-01-30 MTL at BUF,MTL,59.916666666667,51,44,53.68,40,34,54.05,30,21,58.82,3,1,75.00,3.56,1.64,68.42,22,21,51.16,3,0,100.00,14,4,77.78,3,0,100.00,8,17,32.0,0,0,-,26,23,53.06,0,1,0.00,10.0,95.24,1.052,1,3,0,0,100.00,17,15,27,38.64,8473575,Semyon Varlamov
42,2020-02-01 FLA at MTL,MTL,60.0,71,47,60.17,46,36,56.1,35,29,54.69,4,0,100.00,3.57,1.94,64.74,36,15,70.59,4,0,100.00,16,7,69.57,2,0,100.00,20,8,71.43,2,0,100.00,29,30,49.15,0,0,-,11.43,100.0,1.114,0,3,0,0,-,19,20,18,51.35,8473575,Semyon Varlamov
43,2020-02-02 CBJ at MTL,MTL,58.416666666667,70,45,60.87,47,32,59.49,29,26,52.73,2,3,40.00,1.64,1.64,50.1,37,28,56.92,1,2,33.33,4,7,36.36,0,2,0.00,33,21,61.11,1,0,100.00,30,14,68.18,1,1,50.00,6.9,88.46,0.954,0,5,0,0,-,18,16,13,58.06,8473575,Semyon Varlamov
44,2020-02-06 ANA at MTL,MTL,60.066666666667,54,59,47.79,40,50,44.44,27,37,42.19,3,2,60.00,2.63,2.68,49.59,26,24,52.0,2,2,50.00,11,7,61.11,0,1,0.00,15,17,46.88,2,1,66.67,25,32,43.86,1,0,100.00,11.11,94.59,1.057,3,4,0,0,100.00,17,13,24,41.46,8473575,Semyon Varlamov
45,2020-02-08 TOR at MTL,MTL,61.716666666667,57,52,52.29,38,35,52.05,30,23,56.6,2,1,66.67,1.85,1.94,48.76,24,24,50.0,1,1,50.00,10,9,52.63,1,0,100.00,14,15,48.28,0,1,0.00,32,25,56.14,1,0,100.00,6.67,95.65,1.023,0,4,0,0,-,17,13,15,53.13,8473575,Semyon Varlamov
46,2020-02-10 ARI at MTL,MTL,59.266666666667,49,60,44.95,42,46,47.73,27,34,44.26,2,3,40.00,2.41,2.32,50.98,20,24,45.45,2,2,50.00,12,7,63.16,2,0,100.00,8,17,32.0,0,2,0.00,26,31,45.61,0,1,0.00,7.41,91.18,0.986,0,3,0,0,-,20,15,24,45.45,8473575,Semyon Varlamov
47,2020-02-12 MTL at BOS,MTL,57.75,50,49,50.51,38,44,46.34,28,37,43.08,1,3,25.00,2.0,2.4,45.53,18,17,51.43,1,3,25.00,7,11,38.89,1,3,25.00,11,6,64.71,0,0,-,28,28,50.0,0,0,-,3.57,91.89,0.955,0,4,0,0,-,19,15,24,44.19,8473575,Semyon Varlamov
48,2020-02-14 MTL at PIT,MTL,59.2,55,50,52.38,42,40,51.22,33,27,55.0,1,3,25.00,2.66,2.63,50.31,26,26,50.0,1,3,25.00,13,11,54.17,0,1,0.00,13,15,46.43,1,2,33.33,27,20,57.45,0,0,-,3.03,88.89,0.919,0,4,0,0,-,20,14,11,64.52,8473575,Semyon Varlamov
49,2020-02-15 DAL at MTL,MTL,62.866666666667,55,60,47.83,39,39,50.0,32,26,55.17,3,4,42.86,2.32,2.33,49.89,34,27,55.74,3,2,60.00,16,14,53.33,2,2,50.00,18,13,58.06,1,0,100.00,19,26,42.22,0,2,0.00,9.38,84.62,0.94,0,4,0,0,-,13,23,22,37.14,8473575,Semyon Varlamov
50,2020-02-18 MTL at DET,MTL,59.55,50,48,51.02,35,34,50.72,22,25,46.81,3,4,42.86,2.31,2.17,51.58,22,25,46.81,2,3,40.00,12,13,48.0,1,2,33.33,10,12,45.45,1,1,50.00,22,18,55.0,1,1,50.00,13.64,84.0,0.976,0,3,0,0,-,15,21,28,34.88,8473575,Semyon Varlamov
51,2020-02-20 MTL at WSH,MTL,60.966666666667,63,52,54.78,51,38,57.3,32,32,50.0,4,3,57.14,3.78,2.22,63.06,30,24,55.56,3,2,60.00,15,14,51.72,1,2,33.33,15,10,60.0,2,0,100.00,23,19,54.76,1,1,50.00,12.5,90.63,1.031,0,4,0,0,-,20,16,22,47.62,8473575,Semyon Varlamov
52,2020-02-22 MTL at OTT,MTL,59.95,67,55,54.92,52,41,55.91,37,30,55.22,3,0,100.00,3.08,2.43,55.91,32,26,55.17,2,0,100.00,14,13,51.85,2,0,100.00,18,13,58.06,0,0,-,31,25,55.36,1,0,100.00,8.11,100.0,1.081,1,3,0,0,100.00,15,21,23,39.47,8473575,Semyon Varlamov
53,2020-02-25 VAN at MTL,MTL,61.483333333333,62,55,52.99,45,44,50.56,39,34,53.42,3,4,42.86,2.75,2.52,52.19,34,27,55.74,2,3,40.00,13,12,52.0,2,1,66.67,21,15,58.33,0,2,0.00,23,25,47.92,1,1,50.00,7.69,88.24,0.959,1,4,0,0,100.00,21,20,16,56.76,8473575,Semyon Varlamov
54,2020-02-27 NYR at MTL,MTL,58.95,72,53,57.6,48,42,53.33,34,34,50.0,2,4,33.33,2.92,2.14,57.79,29,24,54.72,2,3,40.00,13,7,65.0,2,1,66.67,16,17,48.48,0,2,0.00,39,25,60.94,0,1,0.00,5.88,88.24,0.941,0,4,0,0,-,21,17,15,58.33,8473575,Semyon Varlamov
55,2020-03-03 MTL at NYI,MTL,60.0,55,44,55.56,42,35,54.55,27,22,55.1,6,2,75.00,2.59,2.69,49.04,23,22,51.11,4,1,80.00,9,13,40.91,2,1,66.67,14,9,60.87,2,0,100.00,25,16,60.98,1,1,50.00,22.22,90.91,1.131,0,3,0,0,-,16,23,13,55.17,8473575,Semyon Varlamov
