,Unnamed: 0,Game,Team,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,SCGF,SCGA,SCGF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %,id,fullName,Team+day,day,TOI_MovingAverage,SA_MovingAverage,FA_MovingAverage,GA_MovingAverage,xGA_MovingAverage,HDCA_MovingAverage,HDGA_MovingAverage,fwkSV%_GoalKeeper,GSAx_GoalKeeper,GSAx/60_GoalKeeper,HDCSV%__GoalKeeper
3953,62,2019-02-19 ARI at EDM,ARI,65.0,58,67,46.4,44,54,44.9,35,37,48.61,2,2,50.00,3.11,3.66,45.93,27,36,42.86,2,1,66.67,16,16,50.00,2,1,66.67,11,20,35.48,0,0,-,20,26,43.48,0,1,0.00,5.71,94.59,1.003,0,4,0,0,-,16,23,17,48.48,8476903,Jon Gillies,ARI + 2019-02-19,2019-02-19,2385.683333333334,1252.0,1718.0,112.0,101.63,466.0,61.0,0.9348079161816065,2.5559972334970404,0.06428339916997466,0.869098712446352
3954,63,2019-02-21 ARI at VAN,ARI,61.9,66,64,50.77,51,51,50.0,38,32,54.29,3,2,60.00,2.29,1.89,54.85,26,23,53.06,2,2,50.00,11,6,64.71,1,1,50.00,15,17,46.88,1,1,50.00,32,33,49.23,1,0,100.00,7.89,93.75,1.016,0,4,0,0,-,25,18,20,55.56,8476903,Jon Gillies,ARI + 2019-02-21,2019-02-21,2390.683333333334,1258.0,1731.0,109.0,103.03999999999999,471.0,59.0,0.9370306181398036,2.5860388591825205,0.06490292101321847,0.8747346072186837
3955,64,2019-02-24 WPG at ARI,ARI,60.0,53,65,44.92,39,49,44.32,24,35,40.68,4,1,80.00,2.17,2.58,45.63,27,23,54.0,3,0,100.00,10,7,58.82,2,0,100.00,17,16,51.52,1,0,100.00,18,35,33.96,0,1,0.00,16.67,97.14,1.138,0,3,0,0,-,20,20,23,46.51,8476903,Jon Gillies,ARI + 2019-02-24,2019-02-24,2392.583333333334,1263.0,1741.0,111.0,102.88,468.0,60.0,0.9362435381964388,2.5799728327122,0.0646992595016817,0.8717948717948718
3956,65,2019-02-26 FLA at ARI,ARI,64.95,78,58,57.35,61,42,59.22,39,27,59.09,3,3,50.00,3.83,1.83,67.66,39,25,60.94,3,3,50.00,14,13,51.85,0,2,0.00,25,12,67.57,3,1,75.00,34,26,56.67,0,0,-,7.69,88.89,0.966,1,4,0,0,100.00,34,21,11,75.56,8476903,Jon Gillies,ARI + 2019-02-26,2019-02-26,2394.166666666667,1269.0,1750.0,109.0,103.11,460.0,58.0,0.9377142857142857,2.5840306300034803,0.06475816406552404,0.8739130434782608
3957,66,2019-02-28 VAN at ARI,ARI,60.0,50,79,38.76,39,60,39.39,24,39,38.1,5,2,71.43,1.9,2.62,42.04,22,31,41.51,5,2,71.43,10,13,43.48,4,1,80.00,12,18,40.0,1,1,50.00,24,35,40.68,0,0,-,20.83,94.87,1.157,0,3,0,0,-,13,23,19,40.63,8476903,Jon Gillies,ARI + 2019-02-28,2019-02-28,2400.9333333333343,1266.0,1749.0,106.0,101.5,453.0,56.0,0.9393939393939394,2.536513578052978,0.06338818848913422,0.8763796909492274
3958,67,2019-03-02 DET at ARI,ARI,60.0,73,55,57.03,63,35,64.29,44,23,65.67,3,1,75.00,5.06,1.61,75.84,36,21,63.16,1,1,50.00,22,8,73.33,1,1,50.00,14,13,51.85,0,0,-,31,28,52.54,2,0,100.00,6.82,95.65,1.025,0,3,0,0,-,19,19,19,50.00,8476903,Jon Gillies,ARI + 2019-03-02,2019-03-02,2401.416666666667,1259.0,1746.0,105.0,99.71,451.0,55.0,0.9398625429553265,2.4912794531005997,0.062245244343006954,0.8780487804878049
3959,68,2019-03-05 ANA at ARI,ARI,57.116666666667,42,56,42.86,29,38,43.28,21,31,40.38,1,3,25.00,3.42,2.04,62.62,22,23,48.89,1,3,25.00,13,7,65.00,0,2,0.00,9,16,36.0,1,1,50.00,16,27,37.21,0,0,-,4.76,90.32,0.951,1,4,1,0,50.00,17,16,23,42.50,8476903,Jon Gillies,ARI + 2019-03-05,2019-03-05,2402.5666666666666,1248.0,1733.0,103.0,98.28999999999999,450.0,55.0,0.9405654933641084,2.4546249150214354,0.06130006586065713,0.8777777777777778
3960,69,2019-03-07 CGY at ARI,ARI,60.0,55,80,40.74,39,53,42.39,26,30,46.43,2,0,100.00,4.61,3.37,57.78,31,36,46.27,2,0,100.00,18,17,51.43,0,0,-,13,19,40.63,2,0,100.00,20,38,34.48,0,0,-,7.69,100.0,1.077,0,3,0,0,-,18,10,19,48.65,8476903,Jon Gillies,ARI + 2019-03-07,2019-03-07,2397.133333333334,1239.0,1720.0,102.0,97.23,441.0,55.0,0.9406976744186046,2.4336568679255772,0.06091418030238949,0.8752834467120182
3961,70,2019-03-09 L.A at ARI,ARI,59.116666666667,63,74,45.99,48,55,46.6,32,36,47.06,4,2,66.67,2.84,4.0,41.56,26,33,44.07,3,2,60.00,13,21,38.24,2,2,50.00,13,12,52.0,1,0,100.00,31,34,47.69,1,0,100.00,12.50,94.44,1.069,2,3,0,0,100.00,21,18,25,45.65,8476903,Jon Gillies,ARI + 2019-03-09,2019-03-09,2398.633333333334,1241.0,1737.0,100.0,98.58999999999999,449.0,54.0,0.9424294761082326,2.4661543378868513,0.061688986898043766,0.8797327394209354
3962,71,2019-03-11 ARI at CHI,ARI,26.433333333333,14,26,35.0,11,17,39.29,8,16,33.33,1,4,20.00,0.6,0.97,38.26,4,10,28.57,1,4,20.00,3,5,37.50,1,3,25.00,1,5,16.67,0,1,0.00,6,15,28.57,0,0,-,12.50,75.0,0.875,0,2,0,0,-,5,7,12,29.41,8476903,Jon Gillies,ARI + 2019-03-11,2019-03-11,2397.750000000001,1241.0,1739.0,101.0,98.77,455.0,56.0,0.9419206440483037,2.4715670941507653,0.06184715906539292,0.8769230769230769
3963,72,2019-03-12 ARI at STL,ARI,60.0,34,76,30.91,23,59,28.05,22,40,35.48,3,1,75.00,2.51,3.64,40.87,12,37,24.49,1,1,50.00,7,14,33.33,1,0,100.00,5,23,17.86,0,1,0.00,18,34,34.62,1,0,100.00,13.64,97.5,1.111,0,3,0,0,-,10,19,18,35.71,8476903,Jon Gillies,ARI + 2019-03-12,2019-03-12,2364.1833333333343,1229.0,1712.0,104.0,97.94000000000001,453.0,58.0,0.9392523364485982,2.485594038815376,0.06308125102914572,0.8719646799116998
3964,73,2019-03-14 ANA at ARI,ARI,60.0,51,69,42.5,35,53,39.77,24,37,39.34,6,1,85.71,2.43,2.87,45.85,29,32,47.54,5,1,83.33,12,13,48.00,3,0,100.00,17,19,47.22,2,1,66.67,19,30,38.78,1,0,100.00,25.00,97.3,1.223,0,3,0,0,-,16,18,20,44.44,8476903,Jon Gillies,ARI + 2019-03-14,2019-03-14,2364.8500000000013,1236.0,1734.0,101.0,99.31,459.0,57.0,0.941753171856978,2.5196524092437143,0.06392758295647621,0.8758169934640523
3965,74,2019-03-16 EDM at ARI,ARI,60.966666666667,51,48,51.52,44,35,55.7,30,25,54.55,2,3,40.00,2.5,1.89,56.92,16,23,41.03,2,3,40.00,8,10,44.44,1,2,33.33,8,13,38.1,1,1,50.00,31,20,60.78,0,0,-,6.67,88.0,0.947,0,4,0,0,-,29,17,12,70.73,8476903,Jon Gillies,ARI + 2019-03-16,2019-03-16,2363.8333333333344,1242.0,1740.0,97.0,99.39999999999999,457.0,53.0,0.9442528735632184,2.5230205175209743,0.06404056873070227,0.8840262582056893
3966,75,2019-03-18 ARI at T.B,ARI,59.133333333333,48,41,53.93,37,29,56.06,27,22,55.1,1,2,33.33,2.68,1.62,62.37,32,24,57.14,1,2,33.33,13,9,59.09,1,2,33.33,19,15,55.88,0,0,-,16,12,57.14,0,0,-,3.70,90.91,0.946,0,5,0,0,-,22,21,21,51.16,8476903,Jon Gillies,ARI + 2019-03-18,2019-03-18,2364.800000000001,1235.0,1737.0,96.0,99.13,457.0,54.0,0.9447322970639033,2.5151387009472246,0.06381441223648232,0.8818380743982495
3967,76,2019-03-21 ARI at FLA,ARI,57.933333333333,55,42,56.7,43,31,58.11,33,21,61.11,1,3,25.00,2.17,1.58,57.87,19,22,46.34,1,2,33.33,8,8,50.00,1,0,100.00,11,14,44.0,0,2,0.00,29,14,67.44,0,1,0.00,3.03,85.71,0.887,0,4,0,2,-,18,24,15,54.55,8476903,Jon Gillies,ARI + 2019-03-21,2019-03-21,2364.0166666666673,1218.0,1713.0,97.0,98.12,453.0,55.0,0.9433741973146527,2.490337772576335,0.06320609683571608,0.8785871964679912
3968,77,2019-03-23 ARI at N.J,ARI,65.0,55,62,47.01,41,51,44.57,24,32,42.86,1,1,50.00,2.44,4.07,37.47,25,33,43.1,0,0,-,11,18,37.93,0,0,-,14,15,48.28,0,0,-,25,23,52.08,1,1,50.00,4.17,96.88,1.010,0,4,0,0,-,15,18,22,40.54,8476903,Jon Gillies,ARI + 2019-03-23,2019-03-23,2380.216666666667,1222.0,1723.0,95.0,98.14,456.0,52.0,0.9448636099825886,2.4738924327617227,0.06236135896551574,0.8859649122807017
3969,78,2019-03-24 ARI at NYI,ARI,57.933333333333,53,48,52.48,36,34,51.43,29,26,52.73,0,2,0.00,2.62,2.03,56.35,25,29,46.3,0,2,0.00,12,13,48.00,0,2,0.00,13,16,44.83,0,0,-,23,14,62.16,0,0,-,0.00,92.31,0.923,0,3,0,0,-,15,13,19,44.12,8476903,Jon Gillies,ARI + 2019-03-24,2019-03-24,2386.083333333334,1208.0,1711.0,95.0,98.11,455.0,52.0,0.9444769140853302,2.4670554954073967,0.06203611066578162,0.8857142857142857
3970,79,2019-03-26 CHI at ARI,ARI,60.0,57,58,49.57,39,44,46.99,29,31,48.33,1,0,100.00,2.39,1.56,60.48,23,19,54.76,1,0,100.00,14,5,73.68,1,0,100.00,9,14,39.13,0,0,-,26,35,42.62,0,0,-,3.45,100.0,1.034,0,3,0,0,-,17,11,23,42.50,8476903,Jon Gillies,ARI + 2019-03-26,2019-03-26,2385.483333333334,1211.0,1714.0,95.0,97.69,458.0,52.0,0.9445740956826137,2.4571121156439286,0.061801616837385435,0.8864628820960698
3971,80,2019-03-29 ARI at COL,ARI,64.633333333333,68,48,58.62,49,37,56.98,43,27,61.43,1,2,33.33,2.37,1.94,54.99,31,20,60.78,0,2,0.00,8,9,47.06,0,0,-,23,11,67.65,0,2,0.00,30,24,55.56,1,0,100.00,2.33,92.59,0.949,0,5,0,0,-,31,17,21,59.62,8476903,Jon Gillies,ARI + 2019-03-29,2019-03-29,2381.900000000001,1217.0,1720.0,92.0,97.8,458.0,51.0,0.9465116279069767,2.4635794953608454,0.062057504396343534,0.888646288209607
3972,81,2019-03-31 MIN at ARI,ARI,59.95,53,80,39.85,40,53,43.01,23,39,37.1,4,0,100.00,4.57,3.23,58.61,30,34,46.88,4,0,100.00,16,13,55.17,3,0,100.00,14,21,40.0,1,0,100.00,20,33,37.74,0,0,-,17.39,100.0,1.174,1,3,0,0,100.00,17,15,33,34.00,8476903,Jon Gillies,ARI + 2019-03-31,2019-03-31,2387.7666666666673,1218.0,1717.0,90.0,97.95,457.0,48.0,0.947582993593477,2.4612957715019608,0.06184764548048425,0.8949671772428884
3973,82,2019-04-02 L.A at ARI,ARI,43.016666666667,55,35,61.11,47,24,66.2,36,18,66.67,1,2,33.33,2.56,1.13,69.32,23,17,57.5,1,2,33.33,6,7,46.15,0,2,0.00,17,10,62.96,1,0,100.00,28,14,66.67,0,0,-,2.78,88.89,0.917,1,3,0,0,100.00,21,10,13,61.76,8476903,Jon Gillies,ARI + 2019-04-02,2019-04-02,2390.6,1224.0,1723.0,87.0,98.96,458.0,47.0,0.9495066744051074,2.4837279344097714,0.06233735299279942,0.8973799126637555
